,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,10,13611,Mookie Betts,LAD,29,0.276,0.345,0.535,0.867,605141,119,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.4,0.25,0.667,0.25,0.25,True
11,11,11,11,11,11,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Dallas Keuchel,1,Fenway Park,3,572971,9.64,13.02,8.68,1.82,0.329,0.5,0.333,0.25,0.0,0.25,True
12,12,12,12,12,12,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.667,0.0,0.25,0.25,0.0,False
13,13,13,13,13,13,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Dallas Keuchel,1,Fenway Park,3,572971,9.64,13.02,8.68,1.82,0.329,0.2,0.0,0.25,0.4,0.0,True
14,14,14,14,14,14,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Max Scherzer,1,Citizens Bank Park,16,453286,1.98,6.49,11.29,0.9,0.2,0.2,0.0,0.667,0.0,0.0,True
15,15,15,15,15,15,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Dane Dunning,1,Yankee Stadium,6,641540,4.04,8.79,7.84,1.36,0.257,0.25,0.25,0.25,0.0,0.25,True
16,16,16,16,16,16,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.0,0.25,0.6,0.0,0.5,False
17,17,17,17,17,17,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Wily Peralta,1,Minute Maid Park,32,503449,2.29,7.9,7.13,1.44,0.24,0.5,0.667,0.5,0.5,0.333,True
18,18,18,18,18,18,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Alek Manoah,1,Progressive Field,7,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.5,0.5,0.5,0.0,True
19,19,19,19,19,19,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.25,0.667,0.25,0.25,False
20,20,20,20,20,20,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.2,0.333,0.25,0.0,0.2,True
21,21,21,21,21,22,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.0,0.5,0.0,0.25,0.333,True
22,22,22,22,22,23,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.667,0.0,0.5,0.0,0.333,False
23,23,23,23,23,24,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Tanner Houck,0,Fenway Park,3,656557,3.15,7.35,8.4,1.18,0.226,0.4,0.25,0.5,0.0,0.333,True
24,24,24,24,24,26,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Trevor Rogers,1,Petco Park,31,669432,5.85,10.16,8.52,1.6,0.283,0.25,0.0,0.25,0.0,0.2,True
25,25,25,25,25,27,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.25,0.5,0.5,0.0,True
26,26,26,26,26,28,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Walker Buehler,1,Wrigley Field,24,621111,4.02,9.28,8.03,1.29,0.263,0.75,0.0,0.0,0.667,0.0,True
27,27,27,27,27,29,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Walker Buehler,1,Wrigley Field,24,621111,4.02,9.28,8.03,1.29,0.263,0.25,0.667,0.25,0.25,0.25,True
28,28,28,28,28,30,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.0,0.0,0.5,0.333,0.333,True
29,29,29,29,29,31,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Wily Peralta,1,Minute Maid Park,32,503449,2.29,7.9,7.13,1.44,0.24,0.0,0.0,0.25,1.0,0.0,True
30,30,30,30,30,32,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Wily Peralta,1,Minute Maid Park,32,503449,2.29,7.9,7.13,1.44,0.24,0.0,0.25,0.333,0.0,0.0,False
31,31,31,31,31,33,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Trevor Rogers,1,Petco Park,31,669432,5.85,10.16,8.52,1.6,0.283,0.333,0.0,0.0,0.25,0.0,True
32,32,32,32,32,34,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.25,0.25,0.5,0.0,0.25,False
33,33,33,33,33,36,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Erick Fedde,1,Angel Stadium,4,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.0,0.25,0.5,0.0,True
34,34,34,34,34,38,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Max Scherzer,1,Citizens Bank Park,16,453286,1.98,6.49,11.29,0.9,0.2,0.0,0.0,0.25,0.25,0.25,True
35,35,35,35,35,39,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Walker Buehler,1,Wrigley Field,24,621111,4.02,9.28,8.03,1.29,0.263,0.0,0.0,0.333,0.0,0.333,False
36,36,36,36,36,40,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Ryan Yarbrough,1,T-Mobile Park,27,642232,5.08,9.85,6.35,1.36,0.277,0.0,0.667,0.25,0.333,0.0,False
37,37,37,37,37,41,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Ryan Yarbrough,1,T-Mobile Park,27,642232,5.08,9.85,6.35,1.36,0.277,0.25,0.25,0.25,0.0,0.5,True
38,38,38,38,38,43,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.0,0.6,0.0,0.25,True
39,39,39,39,39,44,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Trevor Rogers,1,Petco Park,31,669432,5.85,10.16,8.52,1.6,0.283,0.0,0.0,0.0,0.25,0.5,False
40,40,40,40,40,45,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Dane Dunning,1,Yankee Stadium,6,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.2,0.0,0.0,0.0,True
41,41,41,41,41,46,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Erick Fedde,1,Angel Stadium,4,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.0,0.5,0.0,0.25,True
42,42,42,42,42,47,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.6,0.4,0.5,0.5,0.25,True
43,43,43,43,43,48,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Tanner Houck,0,Fenway Park,3,656557,3.15,7.35,8.4,1.18,0.226,0.4,0.25,0.667,0.75,0.4,True
44,44,44,44,44,50,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.5,0.25,0.333,0.5,0.0,False
45,45,45,45,45,51,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.667,0.4,0.0,0.0,0.333,True
46,46,46,46,46,52,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,German Marquez,1,Chase Field,13,608566,5.18,9.54,7.25,1.41,0.27,0.667,0.0,0.0,0.4,0.0,False
47,47,47,47,47,54,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Zack Greinke,1,Oriole Park at Camden Yards,30,425844,4.58,10.04,5.07,1.33,0.28,0.667,0.4,0.2,0.25,0.4,True
48,48,48,48,48,55,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Aaron Ashby,1,Truist Park,12,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.0,0.0,0.5,0.5,True
49,49,49,49,49,56,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.667,0.25,0.5,0.25,1.0,False
50,50,50,50,50,57,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Dakota Hudson,1,Oracle Park,9,641712,4.2,8.57,4.8,1.39,0.262,0.333,0.0,0.5,0.25,0.333,True
51,51,51,51,51,58,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Daulton Jefferies,1,Target Field,26,641726,5.72,10.53,6.41,1.37,0.286,0.75,0.333,0.25,0.333,0.25,True
52,52,52,52,52,59,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.25,0.4,0.6,0.5,0.0,False
53,53,53,53,53,60,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Dakota Hudson,1,Oracle Park,9,641712,4.2,8.57,4.8,1.39,0.262,0.25,0.5,0.0,0.0,0.5,False
54,54,54,54,54,61,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.2,1.0,0.5,0.0,0.5,True
55,55,55,55,55,62,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Zack Greinke,1,Oriole Park at Camden Yards,30,425844,4.58,10.04,5.07,1.33,0.28,0.667,0.25,0.0,0.0,0.5,True
56,56,56,56,56,63,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Max Scherzer,1,Citizens Bank Park,16,453286,1.98,6.49,11.29,0.9,0.2,0.25,0.333,0.0,0.75,0.25,True
57,57,57,57,57,64,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,German Marquez,1,Chase Field,13,608566,5.18,9.54,7.25,1.41,0.27,0.333,0.333,1.0,0.25,0.25,True
58,58,58,58,58,65,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Zack Greinke,1,Oriole Park at Camden Yards,30,425844,4.58,10.04,5.07,1.33,0.28,0.25,0.333,0.0,0.25,0.667,False
59,59,59,59,59,66,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.25,0.333,0.333,0.0,0.0,True
60,60,60,60,60,68,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.25,0.333,0.0,0.5,0.5,False
61,61,61,61,61,69,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Daulton Jefferies,1,Target Field,26,641726,5.72,10.53,6.41,1.37,0.286,0.0,0.0,0.75,0.0,0.0,True
62,62,62,62,62,70,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.25,0.5,0.5,0.5,0.0,False
63,63,63,63,63,71,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Dane Dunning,1,Yankee Stadium,6,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.0,0.5,0.0,0.667,True
64,64,64,64,64,73,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.4,0.4,0.25,0.5,True
65,65,65,65,65,74,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Chris Paddack,0,Target Field,26,663978,4.03,10.07,8.06,1.21,0.284,0.0,0.0,0.25,0.0,0.0,True
66,66,66,66,66,75,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Dane Dunning,1,Yankee Stadium,6,641540,4.04,8.79,7.84,1.36,0.257,0.333,0.2,0.25,0.333,0.333,True
67,67,67,67,67,76,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Chris Paddack,0,Target Field,26,663978,4.03,10.07,8.06,1.21,0.284,0.333,0.333,0.0,0.0,0.0,True
68,68,68,68,68,77,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Zack Greinke,1,Oriole Park at Camden Yards,30,425844,4.58,10.04,5.07,1.33,0.28,0.5,0.333,0.5,0.0,0.0,True
69,69,69,69,69,78,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.2,0.0,0.25,0.0,0.0,False
70,70,70,70,70,79,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Max Scherzer,1,Citizens Bank Park,16,453286,1.98,6.49,11.29,0.9,0.2,0.4,0.0,0.5,0.333,0.333,True
71,71,71,71,71,80,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.0,0.25,0.25,0.0,0.25,True
72,72,72,72,72,81,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Dane Dunning,1,Yankee Stadium,6,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.667,0.0,0.0,1.0,False
73,73,73,73,73,82,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.5,0.25,0.25,0.0,0.0,False
74,74,74,74,74,83,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Dakota Hudson,1,Oracle Park,9,641712,4.2,8.57,4.8,1.39,0.262,0.5,0.0,0.5,0.25,0.5,True
75,75,75,75,75,85,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Jordan Lyles,0,Oriole Park at Camden Yards,30,543475,4.35,10.01,7.25,1.44,0.279,0.0,0.333,0.0,0.4,0.0,False
76,76,76,76,76,86,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Alek Manoah,1,Progressive Field,7,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.667,0.25,0.0,0.2,False
77,77,77,77,77,88,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Zack Greinke,1,Oriole Park at Camden Yards,30,425844,4.58,10.04,5.07,1.33,0.28,0.5,0.5,0.0,0.0,0.333,True
78,78,78,78,78,89,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Trevor Rogers,1,Petco Park,31,669432,5.85,10.16,8.52,1.6,0.283,0.0,0.5,0.0,0.0,0.0,False
79,79,79,79,79,90,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Dallas Keuchel,1,Fenway Park,3,572971,9.64,13.02,8.68,1.82,0.329,0.2,0.25,0.25,0.2,0.5,True
80,80,80,80,80,91,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.333,0.25,0.0,0.4,False
81,81,81,81,81,92,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Ryan Yarbrough,1,T-Mobile Park,27,642232,5.08,9.85,6.35,1.36,0.277,0.667,0.5,0.333,0.0,0.25,False
82,82,82,82,82,93,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Jake Odorizzi,0,Minute Maid Park,32,543606,3.86,11.57,7.71,1.93,0.316,0.0,0.0,0.0,0.0,0.25,True
83,83,83,83,83,94,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.2,0.0,0.333,0.0,0.0,False
84,84,84,84,84,95,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Dallas Keuchel,1,Fenway Park,3,572971,9.64,13.02,8.68,1.82,0.329,0.0,0.25,0.0,0.0,0.25,True
85,85,85,85,85,96,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.0,0.0,0.5,0.0,0.0,False
86,86,86,86,86,97,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.25,0.0,0.333,0.0,0.0,True
87,87,87,87,87,99,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Zach Thompson,1,Great American Ball Park,8,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.0,0.0,0.0,0.0,False
88,88,88,88,88,100,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Jake Odorizzi,0,Minute Maid Park,32,543606,3.86,11.57,7.71,1.93,0.316,0.4,0.25,0.0,0.0,0.0,False
89,89,89,89,89,101,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.4,0.4,0.667,0.25,False
90,90,90,90,90,102,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Daulton Jefferies,1,Target Field,26,641726,5.72,10.53,6.41,1.37,0.286,0.25,0.0,0.0,0.25,0.0,False
91,91,91,91,91,103,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Ryan Yarbrough,1,T-Mobile Park,27,642232,5.08,9.85,6.35,1.36,0.277,0.0,0.4,0.25,0.333,0.0,True
92,92,92,92,92,104,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Dane Dunning,1,Yankee Stadium,6,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.25,0.5,0.333,0.0,False
93,93,93,93,93,105,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.0,0.25,0.25,0.25,True
94,94,94,94,94,106,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Alek Manoah,1,Progressive Field,7,666201,2.56,7.16,8.15,1.02,0.217,0.25,0.667,0.0,0.25,0.0,True
95,95,95,95,95,108,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.2,0.25,0.25,0.0,0.5,True
96,96,96,96,96,109,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,German Marquez,1,Chase Field,13,608566,5.18,9.54,7.25,1.41,0.27,0.25,0.25,0.0,0.333,0.0,False
97,97,97,97,97,111,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Chris Paddack,0,Target Field,26,663978,4.03,10.07,8.06,1.21,0.284,0.0,0.0,0.25,0.0,0.0,False
98,98,98,98,98,112,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Jordan Lyles,0,Oriole Park at Camden Yards,30,543475,4.35,10.01,7.25,1.44,0.279,1.0,0.5,0.0,0.0,0.5,True
99,99,99,99,99,113,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.0,0.25,0.25,0.6,0.5,True
100,100,100,100,100,114,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.25,0.2,0.5,0.333,True
101,101,101,101,101,116,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Erick Fedde,1,Angel Stadium,4,607200,4.95,9.32,6.8,1.54,0.269,0.5,0.25,0.5,0.6,0.0,True
102,102,102,102,102,119,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.25,0.0,0.0,0.0,0.0,True
103,103,103,103,103,120,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.2,0.25,0.0,0.0,0.25,True
104,104,104,104,104,121,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.5,0.0,0.6,0.0,0.5,True
105,105,105,105,105,122,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Jake Odorizzi,0,Minute Maid Park,32,543606,3.86,11.57,7.71,1.93,0.316,0.25,0.0,0.75,0.25,0.25,False
106,106,106,106,106,123,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Max Scherzer,1,Citizens Bank Park,16,453286,1.98,6.49,11.29,0.9,0.2,0.333,0.75,0.0,0.25,0.0,True
107,107,107,107,107,124,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Aaron Ashby,1,Truist Park,12,676879,4.32,8.86,10.86,1.46,0.251,0.25,0.0,0.2,0.0,0.0,False
