,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
13,13,13,13,13,13,16,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Alex Cobb,1,Citi Field,22,502171,4.15,8.87,9.64,1.29,0.253,0.0,0.333,0.333,0.5,0.0,0.5,False
14,14,14,14,14,14,17,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Max Fried,1,Dodger Stadium,17,608331,2.6,8.07,8.26,1.08,0.237,0.2,0.25,0.333,0.25,0.5,0.2,False
15,15,15,15,15,15,19,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,1.0,0.0,0.333,0.0,0.667,0.0,True
16,16,16,16,16,16,20,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Matt Wisler,1,Wrigley Field,24,605538,2.36,6.21,7.29,1.02,0.192,0.0,0.0,0.5,0.25,0.0,0.333,True
17,17,17,17,17,17,21,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.182,0.0,0.0,0.667,0.0,1.0,True
18,18,18,18,18,18,23,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Patrick Sandoval,1,Minute Maid Park,32,663776,3.41,9.0,9.66,1.47,0.259,0.333,0.5,0.0,0.0,0.0,0.0,True
19,19,19,19,19,19,25,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Patrick Sandoval,1,Minute Maid Park,32,663776,3.41,9.0,9.66,1.47,0.259,0.667,0.0,0.0,0.25,0.0,0.0,False
20,20,20,20,20,20,26,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,JT Brubaker,1,American Family Field,18,664141,4.49,10.05,9.22,1.52,0.275,1.0,0.333,0.0,0.25,0.0,0.0,False
21,21,21,21,21,21,27,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.5,0.0,0.333,0.667,0.0,0.0,True
22,22,22,22,22,22,28,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Corbin Burnes,0,American Family Field,18,669203,2.45,5.89,11.58,0.93,0.183,0.0,0.2,0.5,0.25,0.0,1.0,False
23,23,23,23,23,23,29,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.0,0.0,0.0,0.333,0.667,0.0,True
24,24,24,24,24,24,30,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Matt Wisler,1,Wrigley Field,24,605538,2.36,6.21,7.29,1.02,0.192,0.0,0.333,0.0,0.0,0.25,0.25,True
25,25,25,25,25,25,31,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Jon Gray,1,T-Mobile Park,27,592351,3.83,7.58,10.1,1.17,0.224,0.364,0.25,0.0,0.25,0.0,0.333,True
26,26,26,26,26,26,32,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Jon Gray,1,T-Mobile Park,27,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.5,0.5,0.25,0.0,0.25,False
27,27,27,27,27,27,33,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.083,0.0,0.0,0.2,0.0,0.2,True
28,28,28,28,28,28,34,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.25,0.0,0.0,0.333,0.0,True
29,29,29,29,29,29,35,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.333,0.0,0.25,0.0,0.0,0.5,False
30,30,30,30,30,30,36,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.111,0.333,0.2,0.4,0.4,0.25,False
31,31,31,31,31,31,37,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Alex Cobb,1,Citi Field,22,502171,4.15,8.87,9.64,1.29,0.253,0.5,0.0,0.333,0.6,0.4,0.0,True
32,32,32,32,32,32,40,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.417,0.5,0.0,0.2,0.2,0.2,False
33,33,33,33,33,33,41,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Kyle Gibson,1,Coors Field,1,502043,4.36,8.01,6.85,1.17,0.238,0.333,0.0,0.25,0.25,0.5,0.0,False
34,34,34,34,34,34,44,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.667,0.25,0.0,0.25,0.0,0.0,True
35,35,35,35,35,35,45,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.5,0.75,0.5,0.75,0.0,0.5,False
36,36,36,36,36,36,46,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Kyle Gibson,1,Coors Field,1,502043,4.36,8.01,6.85,1.17,0.238,0.286,0.5,0.0,0.5,0.25,0.4,True
37,37,37,37,37,37,47,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Tylor Megill,0,Citi Field,22,656731,5.01,8.49,10.23,1.21,0.245,0.667,0.333,0.0,0.25,0.333,0.6,False
38,38,38,38,38,38,48,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Carlos Hernandez,0,Kauffman Stadium,5,672578,9.09,13.9,4.81,2.14,0.359,0.5,0.4,0.0,0.0,0.333,0.0,False
39,39,39,39,39,39,49,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,JT Brubaker,1,American Family Field,18,664141,4.49,10.05,9.22,1.52,0.275,0.286,0.667,0.0,0.0,0.25,0.0,False
40,40,40,40,40,40,50,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.0,0.0,0.5,0.0,0.2,0.0,True
41,41,41,41,41,41,51,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Kyle Gibson,1,Coors Field,1,502043,4.36,8.01,6.85,1.17,0.238,0.1,0.333,0.0,0.25,0.0,0.8,True
42,42,42,42,42,42,52,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Carlos Hernandez,0,Kauffman Stadium,5,672578,9.09,13.9,4.81,2.14,0.359,0.667,0.5,0.0,0.0,0.0,0.667,True
43,43,43,43,43,43,55,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jon Gray,1,T-Mobile Park,27,592351,3.83,7.58,10.1,1.17,0.224,0.5,0.0,0.0,0.333,0.4,0.75,True
44,44,44,44,44,44,56,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Corbin Burnes,0,American Family Field,18,669203,2.45,5.89,11.58,0.93,0.183,0.364,0.25,0.25,0.25,0.667,0.0,False
45,45,45,45,45,45,57,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.375,0.0,0.5,0.2,0.0,0.2,False
46,46,46,46,46,46,58,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.0,0.5,0.2,0.667,0.5,0.0,False
47,47,47,47,47,47,59,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Max Fried,1,Dodger Stadium,17,608331,2.6,8.07,8.26,1.08,0.237,0.5,0.333,0.667,0.0,0.0,0.333,False
48,48,48,48,48,48,60,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Max Fried,1,Dodger Stadium,17,608331,2.6,8.07,8.26,1.08,0.237,0.375,0.5,0.0,0.667,0.0,0.667,False
49,49,49,49,49,49,61,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.0,0.25,0.667,0.0,0.5,0.5,True
50,50,50,50,50,50,62,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Adam Wainwright,1,loanDepot park,20,425794,3.42,8.64,7.24,1.24,0.253,0.5,0.0,0.667,0.333,0.25,0.0,False
51,51,51,51,51,51,63,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Tylor Megill,0,Citi Field,22,656731,5.01,8.49,10.23,1.21,0.245,0.333,0.0,0.0,0.25,0.4,0.25,True
52,52,52,52,52,52,65,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.4,0.667,0.5,0.667,0.333,0.333,False
53,53,53,53,53,53,66,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.333,0.0,0.5,0.25,0.0,0.25,True
54,54,54,54,54,54,67,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Yusei Kikuchi,1,Fenway Park,3,579328,5.13,8.2,10.03,1.49,0.244,0.333,0.2,0.333,0.0,0.25,0.5,False
55,55,55,55,55,55,68,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Alex Cobb,1,Citi Field,22,502171,4.15,8.87,9.64,1.29,0.253,0.273,0.667,0.0,0.2,0.5,0.0,True
56,56,56,56,56,56,69,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Jon Gray,1,T-Mobile Park,27,592351,3.83,7.58,10.1,1.17,0.224,0.167,0.5,0.25,0.8,0.0,0.0,True
57,57,57,57,57,57,70,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Gerrit Cole,1,Comerica Park,25,543037,3.38,7.03,11.58,1.02,0.211,0.125,0.0,0.0,0.0,0.2,0.25,False
58,58,58,58,58,58,71,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.333,0.75,0.2,0.4,0.0,True
59,59,59,59,59,59,72,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Yusei Kikuchi,1,Fenway Park,3,579328,5.13,8.2,10.03,1.49,0.244,0.667,0.667,0.333,0.333,0.25,0.5,True
60,60,60,60,60,60,73,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Max Fried,1,Dodger Stadium,17,608331,2.6,8.07,8.26,1.08,0.237,0.75,0.0,0.333,0.0,0.333,0.25,False
61,61,61,61,61,61,74,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Adam Wainwright,1,loanDepot park,20,425794,3.42,8.64,7.24,1.24,0.253,0.5,0.5,0.25,0.25,0.0,0.0,False
62,62,62,62,62,62,76,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.0,0.25,0.333,0.25,0.5,0.0,True
63,63,63,63,63,63,78,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Jon Gray,1,T-Mobile Park,27,592351,3.83,7.58,10.1,1.17,0.224,0.25,0.0,0.0,0.667,0.0,0.0,False
64,64,64,64,64,64,79,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.2,0.0,0.5,0.0,1.0,0.0,True
65,65,65,65,65,65,80,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Kyle Gibson,1,Coors Field,1,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.5,0.0,0.5,0.333,0.0,True
66,66,66,66,66,66,82,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,JT Brubaker,1,American Family Field,18,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.0,0.667,0.25,0.25,0.25,False
67,67,67,67,67,67,83,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Kyle Gibson,1,Coors Field,1,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.25,0.5,0.25,0.25,0.667,True
68,68,68,68,68,68,84,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Chris Archer,1,Kauffman Stadium,5,502042,4.02,7.01,7.58,1.29,0.212,0.667,0.5,0.0,0.75,0.0,0.5,True
69,69,69,69,69,69,85,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Adam Wainwright,1,loanDepot park,20,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.2,0.5,0.5,0.333,0.0,False
70,70,70,70,70,70,86,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Madison Bumgarner,1,Nationals Park,29,518516,3.96,9.62,6.21,1.39,0.269,0.308,0.0,0.2,0.4,0.25,0.5,True
71,71,71,71,71,71,87,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Patrick Sandoval,1,Minute Maid Park,32,663776,3.41,9.0,9.66,1.47,0.259,0.5,0.0,0.0,0.0,0.5,0.0,True
72,72,72,72,72,72,89,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Adam Wainwright,1,loanDepot park,20,425794,3.42,8.64,7.24,1.24,0.253,0.385,0.25,0.25,0.333,0.25,0.0,False
73,73,73,73,73,73,90,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.389,0.0,0.0,0.0,0.0,0.25,True
74,74,74,74,74,74,91,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.5,0.333,0.0,0.25,0.0,False
75,75,75,75,75,75,92,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Madison Bumgarner,1,Nationals Park,29,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.2,0.0,0.5,0.25,0.0,True
76,76,76,76,76,76,93,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Madison Bumgarner,1,Nationals Park,29,518516,3.96,9.62,6.21,1.39,0.269,0.429,0.333,0.25,0.0,0.0,0.5,True
77,77,77,77,77,77,94,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Gerrit Cole,1,Comerica Park,25,543037,3.38,7.03,11.58,1.02,0.211,0.158,0.0,0.25,0.75,0.0,0.0,True
78,78,78,78,78,78,95,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.5,0.0,0.333,0.5,0.333,0.25,False
79,79,79,79,79,79,96,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.0,0.0,0.25,0.25,0.5,0.25,True
